"","...1","Timestamp","Value","Quality Code"
"567",567,2020-07-20,30.77,21
"568",568,2020-07-21,28.19,21
"569",569,2020-07-22,28.9,21
"570",570,2020-07-23,26.94,21
"571",571,2020-07-24,24.9,21
"572",572,2020-07-25,28.88,21
"573",573,2020-07-26,30.04,21
"574",574,2020-07-27,39.26,21
"575",575,2020-07-28,32.32,21
"576",576,2020-07-29,41.29,21
"577",577,2020-07-30,33.62,21
"578",578,2020-07-31,29.62,21
"579",579,2020-08-01,23.65,21
"580",580,2020-08-02,24.74,21
"581",581,2020-08-03,24.07,21
"582",582,2020-08-04,23.19,21
"583",583,2020-08-05,23.56,21
"584",584,2020-08-06,21.83,21
"585",585,2020-08-07,23.49,21
"586",586,2020-08-08,22.09,21
"587",587,2020-08-09,27.43,21
"588",588,2020-08-10,26.22,21
"589",589,2020-08-11,25.43,21
"590",590,2020-08-12,39.83,21
"591",591,2020-08-13,46.51,21
"592",592,2020-08-14,68.85,21
"593",593,2020-08-15,69.86,21
"594",594,2020-08-16,58.68,21
"595",595,2020-08-17,52,21
"596",596,2020-08-18,42.43,21
"597",597,2020-08-19,35.59,21
"598",598,2020-08-20,36.47,21
"599",599,2020-08-21,29.78,21
"600",600,2020-08-22,24.32,21
"601",601,2020-08-23,23.99,21
"602",602,2020-08-24,32.04,21
"603",603,2020-08-25,39.78,21
"604",604,2020-08-26,22.13,21
"605",605,2020-08-27,49.83,21
"606",606,2020-08-28,41.52,21
"607",607,2020-08-29,39.78,21
"608",608,2020-08-30,39.48,21
"609",609,2020-08-31,45.28,21
"610",610,2020-09-01,37.86,21
"611",611,2020-09-02,31.93,21
"612",612,2020-09-03,28.79,21
"613",613,2020-09-04,27.18,21
"614",614,2020-09-05,31.22,21
"615",615,2020-09-06,35.01,21
"616",616,2020-09-07,32.9,21
"617",617,2020-09-08,27.06,21
"618",618,2020-09-09,24.55,21
"619",619,2020-09-10,33.44,21
"620",620,2020-09-11,35.31,21
"621",621,2020-09-12,34.6,21
"622",622,2020-09-13,35.42,21
"623",623,2020-09-14,32.44,21
"624",624,2020-09-15,25.31,21
"625",625,2020-09-16,23.67,21
"626",626,2020-09-17,26.81,21
"627",627,2020-09-18,24.81,21
"628",628,2020-09-19,23.23,21
"629",629,2020-09-20,21.42,21
"630",630,2020-09-21,23.09,21
"631",631,2020-09-22,23.08,21
"632",632,2020-09-23,23.17,21
"633",633,2020-09-24,43.33,21
"634",634,2020-09-25,63.8,21
"635",635,2020-09-26,223.26,21
"636",636,2020-09-27,276.8,21
"637",637,2020-09-28,174.23,21
"638",638,2020-09-29,119.92,21
"639",639,2020-09-30,69.61,21
"640",640,2020-10-01,76.41,21
"641",641,2020-10-02,78.3,21
"642",642,2020-10-03,79.39,21
"643",643,2020-10-04,61.68,21
"644",644,2020-10-05,57.8,21
"645",645,2020-10-06,79.83,21
"646",646,2020-10-07,106.29,21
"647",647,2020-10-08,66.63,21
"648",648,2020-10-09,69.37,21
"649",649,2020-10-10,52.83,21
"650",650,2020-10-11,89.1,21
"651",651,2020-10-12,77.08,21
"652",652,2020-10-13,53.92,21
"653",653,2020-10-14,54.59,21
"654",654,2020-10-15,39.19,21
"655",655,2020-10-16,38.38,41
"656",656,2020-10-17,34.62,41
"657",657,2020-10-18,34.52,21
"658",658,2020-10-19,39.71,21
"659",659,2020-10-20,39.94,21
"660",660,2020-10-21,60.84,21
"661",661,2020-10-22,51.91,21
"662",662,2020-10-23,47.76,21
"663",663,2020-10-24,64.9,21
"664",664,2020-10-25,67.63,21
"665",665,2020-10-26,64.17,21
"666",666,2020-10-27,53.56,21
"667",667,2020-10-28,72.38,21
"668",668,2020-10-29,128.97,21
"669",669,2020-10-30,102.56,21
"670",670,2020-10-31,77.42,21
"671",671,2020-11-01,73.56,21
"672",672,2020-11-02,82.97,21
"673",673,2020-11-03,85.84,21
"674",674,2020-11-04,58.67,21
"675",675,2020-11-05,60.79,21
"676",676,2020-11-06,59,21
"677",677,2020-11-07,47.79,21
"678",678,2020-11-08,50.29,21
"679",679,2020-11-09,57.74,21
"680",680,2020-11-10,73.68,21
"681",681,2020-11-11,65.8,21
"682",682,2020-11-12,56.97,21
"683",683,2020-11-13,53.63,21
"684",684,2020-11-14,55.1,21
"685",685,2020-11-15,85.67,21
"686",686,2020-11-16,102.09,21
"687",687,2020-11-17,68.65,21
"688",688,2020-11-18,55.7,21
"689",689,2020-11-19,46.58,21
"690",690,2020-11-20,76.43,21
"691",691,2020-11-21,46.07,21
"692",692,2020-11-22,55.7,21
"693",693,2020-11-23,80.45,21
"694",694,2020-11-24,64.45,21
"695",695,2020-11-25,58.45,21
"696",696,2020-11-26,53.04,21
"697",697,2020-11-27,48.5,21
"698",698,2020-11-28,47.41,21
"699",699,2020-11-29,48.96,21
"700",700,2020-11-30,56.35,21
"701",701,2020-12-01,130.83,21
"702",702,2020-12-02,110.15,21
"703",703,2020-12-03,75.73,21
"704",704,2020-12-04,95.23,21
"705",705,2020-12-05,66.77,21
"706",706,2020-12-06,55.97,21
"707",707,2020-12-07,60.14,21
"708",708,2020-12-08,74.19,21
"709",709,2020-12-09,66.49,21
"710",710,2020-12-10,60.53,21
"711",711,2020-12-11,79.73,21
"712",712,2020-12-12,82.54,21
"713",713,2020-12-13,73.8,21
"714",714,2020-12-14,77.3,21
"715",715,2020-12-15,104.86,21
"716",716,2020-12-16,102.69,21
"717",717,2020-12-17,89.18,21
"718",718,2020-12-18,78.99,21
"719",719,2020-12-19,71.01,21
"720",720,2020-12-20,66.13,21
"721",721,2020-12-21,91.13,21
"722",722,2020-12-22,148.72,21
"723",723,2020-12-23,219.08,21
"724",724,2020-12-24,278.47,21
"725",725,2020-12-25,207.34,21
"726",726,2020-12-26,158.77,21
"727",727,2020-12-27,200.71,21
"728",728,2020-12-28,290.45,21
"729",729,2020-12-29,199.33,21
"730",730,2020-12-30,153.7,21
"731",731,2020-12-31,176.04,21
"732",732,2021-01-01,153.17,21
"733",733,2021-01-02,132.83,21
"734",734,2021-01-03,128.95,21
"735",735,2021-01-04,125.11,21
"736",736,2021-01-05,104.59,21
"737",737,2021-01-06,103.04,21
"738",738,2021-01-07,106.3,21
"739",739,2021-01-08,123.58,21
"740",740,2021-01-09,107.55,21
"741",741,2021-01-10,92.24,21
"742",742,2021-01-11,107.05,21
"743",743,2021-01-12,295.7,21
"744",744,2021-01-13,306.75,21
"745",745,2021-01-14,328.54,21
"746",746,2021-01-15,416.48,21
"747",747,2021-01-16,289.59,21
"748",748,2021-01-17,245.18,21
"749",749,2021-01-18,280.83,41
"750",750,2021-01-19,291.8,41
"751",751,2021-01-20,303.66,41
"752",752,2021-01-21,289.48,21
"753",753,2021-01-22,409.85,21
"754",754,2021-01-23,330.89,21
"755",755,2021-01-24,324.84,21
"756",756,2021-01-25,270.1,21
"757",757,2021-01-26,226.55,21
"758",758,2021-01-27,241.25,21
"759",759,2021-01-28,436.38,21
"760",760,2021-01-29,663.94,21
"761",761,2021-01-30,673.62,21
"762",762,2021-01-31,642.83,21
"763",763,2021-02-01,494,21
"764",764,2021-02-02,447.38,21
"765",765,2021-02-03,565.82,21
"766",766,2021-02-04,694.61,21
"767",767,2021-02-05,508.48,21
"768",768,2021-02-06,385.41,21
"769",769,2021-02-07,430.17,21
"770",770,2021-02-08,340.29,21
"771",771,2021-02-09,284.08,21
