,tag_serial_number,row_id,animal_project_code,station_name,receiver_id,deploy_latitude,deploy_longitude,arrival,departure,detections,swimtime_s,swimdistance_m,speed_m_s,totaldistance_m,distance_to_source_m,downstream_migration,first_dist_to_use,first_dist_to_use_idx,time_first_dist_to_use,delta_totdist,delta_t,migration_speed,migration
999,1305785,999,2019_Grotenete,gn-6,VR2W-122333,51.078636,4.757592,13/10/2019 18:45,13/10/2019 18:45,1,NA,NA,NA,24854.25405,24654.26728,FALSE,31338.23349,11,17/10/2019 02:58,6683.966204,288755,0.023147534,TRUE
1000,1305785,1000,2019_Grotenete,gn-6,VR2W-122333,51.078636,4.757592,16/10/2019 23:40,16/10/2019 23:41,3,NA,NA,NA,24854.25405,24654.26728,TRUE,31338.23349,11,17/10/2019 02:58,6683.966204,11899,0.561725036,TRUE
1001,1305785,1001,2019_Grotenete,gn-5,VR2W-122332,51.125942,4.718199,17/10/2019 02:58,17/10/2019 03:02,5,11811,6683.966204,0.56591,31538.22025,31338.23349,TRUE,35783.62643,12,17/10/2019 18:35,4445.392939,56201,0.079098111,TRUE
1002,1305785,1002,2019_Grotenete,gn-4,VR2W-122353,51.135075,4.664932,17/10/2019 18:35,17/10/2019 19:00,24,55988,4503.97007,0.080445,36042.19032,35783.62643,TRUE,39887.6149,13,17/10/2019 21:18,4103.98847,9778,0.419716555,TRUE
1003,1305785,1003,2019_Grotenete,gn-3,VR2W-122365,51.130352,4.617316,17/10/2019 21:18,17/10/2019 21:23,5,8250,4186.83712,0.507495,40229.02744,39887.6149,TRUE,44215.90202,15,17/10/2019 22:53,4328.287125,5700,0.759348618,TRUE
1004,1305785,1004,2019_Grotenete,gn-2,VR2W-127721,51.135829,4.5937,17/10/2019 22:13,17/10/2019 22:31,16,3026,2138.410314,0.706679,42367.43775,42026.02521,TRUE,46288.62457,16,17/10/2019 23:31,4262.599357,4689,0.909063629,TRUE
1005,1305785,1005,2019_Grotenete,bn-3,VR2W-124063,51.126391,4.571903,17/10/2019 22:53,17/10/2019 22:59,7,1278,2189.87681,1.713519,44557.31456,44215.90202,TRUE,50582.61415,17,18/10/2019 00:49,6366.712132,6964,0.91423207,TRUE
1006,1305785,1006,2019_Grotenete,bn-2,VR2W-124078,51.117416,4.549158,17/10/2019 23:31,17/10/2019 23:37,6,1933,2072.722547,1.072283,46630.03711,46288.62457,TRUE,50582.61415,17,18/10/2019 00:49,4293.989585,4649,0.923637252,TRUE
1007,1305785,1007,2019_Grotenete,bn-1,VR2W-122351,51.093001,4.506837,18/10/2019 00:49,18/10/2019 01:06,14,4328,4293.989585,0.992142,50924.0267,50582.61415,TRUE,55176.55966,18,18/10/2019 07:39,4593.945504,24590,0.186821696,TRUE
1008,1305785,1008,2019_Grotenete,bn-Walem,VR2W-122339,51.07183,4.45474,18/10/2019 07:39,18/10/2019 07:51,11,23538,4593.945504,0.195171,55517.9722,55176.55966,TRUE,62601.73428,19,18/10/2019 09:58,7425.174625,8365,0.887647893,TRUE
1009,1305785,1009,2019_Grotenete,ru-1,VR2W-122328,51.082273,4.366215,18/10/2019 09:58,18/10/2019 10:22,17,7645,7425.174625,0.971246,62943.14682,62601.73428,TRUE,72906.86678,21,18/10/2019 19:31,10305.1325,34394,0.299620065,TRUE
1010,1305785,1010,2019_Grotenete,me-7-2b,VR2W-113524,51.1008,4.330483,18/10/2019 10:56,18/10/2019 11:20,18,2068,3445.459128,1.666083,66388.60595,66047.19341,TRUE,72906.86678,21,18/10/2019 19:31,6859.673374,30889,0.222074958,TRUE
1011,1305785,1011,2019_Grotenete,s-8,VR2W-112295,51.14319,4.33078,18/10/2019 19:31,18/10/2019 19:31,1,29459,6859.673374,0.232855,73248.27933,72906.86678,TRUE,78555.4429,22,18/10/2019 20:32,5648.576113,3636,1.553513782,TRUE
1012,1305785,1012,2019_Grotenete,s-9a,VR2W-127738,51.19068,4.33602,18/10/2019 20:32,18/10/2019 20:40,7,3636,5648.576113,1.553514,78896.85544,78555.4429,TRUE,86022.17104,23,18/10/2019 21:57,7466.728147,5107,1.462057597,TRUE
1013,1305785,1013,2019_Grotenete,s-10a,VR2W-127716,51.235423,4.396673,18/10/2019 21:57,18/10/2019 22:05,10,4596,7466.728147,1.624614,86363.58359,86022.17104,TRUE,100575.5524,24,19/10/2019 08:08,14553.38139,36644,0.397155916,TRUE
1014,1305785,1014,2019_Grotenete,s-12,VR2W-127732,51.30305,4.28731,19/10/2019 08:08,19/10/2019 08:15,5,36174,14553.38139,0.402316,100916.965,100575.5524,TRUE,125923.9588,26,19/10/2019 23:01,25348.40633,53578,0.473112216,TRUE
1015,1305785,1015,2019_Grotenete,s-STD3,VR2W-134898,51.330504,4.270161,19/10/2019 08:57,19/10/2019 09:02,6,2526,3855.62017,1.526374,104772.5851,104431.1726,TRUE,125923.9588,26,19/10/2019 23:01,21492.78616,50596,0.4247922,TRUE
1016,1305785,1016,2019_Grotenete,ws-42A,VR2W-127735,51.42251303,4.032860596,19/10/2019 23:01,19/10/2019 23:18,21,50300,21492.78616,0.427292,126265.3713,125923.9588,TRUE,150072.3076,29,20/10/2019 20:53,24148.34885,78752,0.306637912,TRUE
1017,1305785,1017,2019_Grotenete,ws-HW6,VR2W-127725,51.43484,4.02702,19/10/2019 23:41,20/10/2019 00:09,16,1373,1507.100174,1.097669,127772.4715,126962.4419,FALSE,150072.3076,29,20/10/2019 20:53,23109.86573,76340,0.302722894,TRUE
1018,1305785,1018,2019_Grotenete,ws-HW6,VR2W-127725,51.43484,4.02702,20/10/2019 04:43,20/10/2019 06:06,51,NA,NA,NA,127772.4715,126962.4419,TRUE,150072.3076,29,20/10/2019 20:53,23109.86573,58188,0.397158619,TRUE
1019,1305785,1019,2019_Grotenete,ws-11,VR2W-120874,51.41163,3.70746,20/10/2019 20:53,20/10/2019 20:57,4,53198,25678.17384,0.482691,153450.6453,150072.3076,TRUE,165932.6005,30,21/10/2019 07:22,15860.29293,37719,0.42048551,TRUE
1020,1305785,1020,2019_Grotenete,ws-OGDL,VR2W-123831,51.46395,3.51263,21/10/2019 07:22,21/10/2019 07:28,7,37493,15860.29293,0.42302,169310.9383,165932.6005,FALSE,NA,NA,NA,NA,NA,NA,TRUE
1021,1305785,1021,2019_Grotenete,ws-OG10,VR2W-123832,51.474675,3.510681,21/10/2019 07:35,21/10/2019 07:48,15,415,1282.849969,3.091205,170593.7882,166688.2563,NA,NA,NA,NA,NA,NA,NA,TRUE
1022,1305786,1022,2019_Grotenete,rel_grotenete1,none,51.144779,5.003906,03/10/2019 12:00,03/10/2019 12:00,1,NA,NA,NA,0,0,TRUE,7635.421578,4,08/10/2019 19:32,7635.421578,459138,0.016629906,TRUE
1023,1305786,1023,2019_Grotenete,gn-14,VR2W-122358,51.138267,4.996319,03/10/2019 22:44,03/10/2019 22:44,1,38698,1048.509145,0.027095,1048.509145,1048.509145,TRUE,7635.421578,4,08/10/2019 19:32,6586.912433,420440,0.015666712,TRUE
1024,1305786,1024,2019_Grotenete,gn-13,VR2W-124066,51.119771,4.990306,06/10/2019 18:28,06/10/2019 18:36,10,243830,2389.94432,0.009802,3438.453465,3438.453465,TRUE,7635.421578,4,08/10/2019 19:32,4196.968113,176610,0.023764046,TRUE
1025,1305786,1025,2019_Grotenete,gn-11,VR2W-127720,51.09592,4.957142,08/10/2019 19:32,08/10/2019 19:34,3,176140,4338.377744,0.02463,7776.831209,7635.421578,TRUE,21357.31227,7,16/10/2019 20:30,13721.89069,694664,0.019753277,TRUE
1026,1305786,1026,2019_Grotenete,gn-10,VR2W-122324,51.091558,4.945793,08/10/2019 19:58,08/10/2019 20:01,4,1401,1107.062052,0.790194,8883.893261,8742.48363,TRUE,21357.31227,7,16/10/2019 20:30,12614.82864,693121,0.018200038,TRUE
1027,1305786,1027,2019_Grotenete,gn-9,VR2W-127109,51.081153,4.913762,08/10/2019 20:53,08/10/2019 20:56,3,3118,2855.524863,0.915819,11739.41812,11598.00849,TRUE,21357.31227,7,16/10/2019 20:30,9759.303779,689778,0.014148471,TRUE
1028,1305786,1028,2019_Grotenete,gn-7,VR2W-122340,51.061848,4.787587,16/10/2019 20:30,16/10/2019 20:57,24,689635,9817.88091,0.014236,21557.29903,21357.31227,TRUE,31338.23349,9,18/10/2019 01:47,9980.921215,105461,0.094640874,TRUE
1029,1305786,1029,2019_Grotenete,gn-6,VR2W-122333,51.078636,4.757592,16/10/2019 22:43,16/10/2019 22:44,2,6313,3296.955011,0.522249,24854.25405,24654.26728,TRUE,31338.23349,9,18/10/2019 01:47,6683.966204,97478,0.068568972,TRUE
1030,1305786,1030,2019_Grotenete,gn-5,VR2W-122332,51.125942,4.718199,18/10/2019 01:47,18/10/2019 02:00,8,97402,6683.966204,0.068622,31538.22025,31338.23349,TRUE,35783.62643,10,18/10/2019 21:00,4445.392939,69184,0.064254639,TRUE
1031,1305786,1031,2019_Grotenete,gn-4,VR2W-122353,51.135075,4.664932,18/10/2019 21:00,18/10/2019 21:07,7,68431,4503.97007,0.065818,36042.19032,35783.62643,TRUE,39887.6149,11,18/10/2019 22:58,4103.98847,7090,0.578841815,TRUE
1032,1305786,1032,2019_Grotenete,gn-3,VR2W-122365,51.130352,4.617316,18/10/2019 22:58,18/10/2019 23:05,7,6711,4186.83712,0.623877,40229.02744,39887.6149,TRUE,44215.90202,16,19/10/2019 21:25,4328.287125,80799,0.053568573,TRUE
1033,1305786,1033,2019_Grotenete,gn-2,VR2W-127721,51.135829,4.5937,19/10/2019 01:30,19/10/2019 01:59,2,8688,2138.410314,0.246134,42367.43775,42026.02521,FALSE,46288.62457,17,19/10/2019 23:36,4262.599357,79562,0.05357582,TRUE
1034,1305786,1034,2019_Grotenete,gn-2,VR2W-127721,51.135829,4.5937,19/10/2019 03:57,19/10/2019 03:57,1,NA,NA,NA,42367.43775,42026.02521,FALSE,46288.62457,17,19/10/2019 23:36,4262.599357,70722,0.060272608,TRUE
1035,1305786,1035,2019_Grotenete,gn-2,VR2W-127721,51.135829,4.5937,19/10/2019 11:39,19/10/2019 18:16,309,NA,NA,NA,42367.43775,42026.02521,FALSE,46288.62457,17,19/10/2019 23:36,4262.599357,43009,0.099109474,TRUE
1036,1305786,1036,2019_Grotenete,gn-1,VR2W-112285,51.133464,4.588822,19/10/2019 20:22,19/10/2019 20:58,28,7571,424.253116,0.056037,42791.69087,42450.27833,TRUE,50582.61415,21,23/10/2019 02:02,8132.335826,279630,0.029082487,TRUE
1037,1305786,1037,2019_Grotenete,bn-3,VR2W-124063,51.126391,4.571903,19/10/2019 21:25,19/10/2019 21:42,12,1603,1765.623694,1.10145,44557.31456,44215.90202,TRUE,50582.61415,21,23/10/2019 02:02,6366.712132,275826,0.023082349,TRUE
1038,1305786,1038,2019_Grotenete,bn-2,VR2W-124078,51.117416,4.549158,19/10/2019 23:36,20/10/2019 02:36,26,6848,2072.722547,0.302676,46630.03711,46288.62457,FALSE,50582.61415,21,23/10/2019 02:02,4293.989585,267991,0.016022887,TRUE
1039,1305786,1039,2019_Grotenete,bn-2,VR2W-124078,51.117416,4.549158,20/10/2019 03:49,20/10/2019 10:23,211,NA,NA,NA,46630.03711,46288.62457,FALSE,50582.61415,21,23/10/2019 02:02,4293.989585,252790,0.01698639,TRUE
1040,1305786,1040,2019_Grotenete,bn-2,VR2W-124078,51.117416,4.549158,20/10/2019 11:30,20/10/2019 14:56,52,NA,NA,NA,46630.03711,46288.62457,FALSE,50582.61415,21,23/10/2019 02:02,4293.989585,225133,0.019073124,TRUE
1041,1305786,1041,2019_Grotenete,bn-2,VR2W-124078,51.117416,4.549158,20/10/2019 16:08,21/10/2019 00:51,318,NA,NA,NA,46630.03711,46288.62457,TRUE,50582.61415,21,23/10/2019 02:02,4293.989585,208451,0.020599515,TRUE
1042,1305786,1042,2019_Grotenete,bn-1,VR2W-122351,51.093001,4.506837,23/10/2019 02:02,23/10/2019 03:19,70,177077,4293.989585,0.024249,50924.0267,50582.61415,TRUE,55176.55966,22,23/10/2019 12:57,4593.945504,39307,0.11687347,TRUE
1043,1305786,1043,2019_Grotenete,bn-Walem,VR2W-122339,51.07183,4.45474,23/10/2019 12:57,23/10/2019 13:12,15,34710,4593.945504,0.132352,55517.9722,55176.55966,TRUE,62601.73428,23,24/10/2019 15:56,7425.174625,97132,0.076444165,TRUE
1044,1305786,1044,2019_Grotenete,ru-1,VR2W-122328,51.082273,4.366215,24/10/2019 15:56,24/10/2019 16:03,3,96240,7425.174625,0.077153,62943.14682,62601.73428,FALSE,72906.86678,28,26/10/2019 04:15,10305.1325,130726,0.078830015,TRUE
1045,1305786,1045,2019_Grotenete,ru-1,VR2W-122328,51.082273,4.366215,24/10/2019 17:04,24/10/2019 23:11,318,NA,NA,NA,62943.14682,62601.73428,FALSE,72906.86678,28,26/10/2019 04:15,10305.1325,126660,0.081360591,TRUE
1046,1305786,1046,2019_Grotenete,ru-1,VR2W-122328,51.082273,4.366215,25/10/2019 01:38,25/10/2019 03:08,28,NA,NA,NA,62943.14682,62601.73428,TRUE,72906.86678,28,26/10/2019 04:15,10305.1325,95832,0.107533314,TRUE
1047,1305786,1047,2019_Grotenete,me-7-2b,VR2W-113524,51.1008,4.330483,25/10/2019 20:37,25/10/2019 20:48,2,62954,3445.459128,0.05473,66388.60595,66047.19341,FALSE,72906.86678,28,26/10/2019 04:15,6859.673374,27460,0.249806022,TRUE
1048,1305786,1048,2019_Grotenete,me-7-2b,VR2W-113524,51.1008,4.330483,26/10/2019 01:53,26/10/2019 02:45,43,NA,NA,NA,66388.60595,66047.19341,TRUE,72906.86678,28,26/10/2019 04:15,6859.673374,8504,0.806640801,TRUE
1049,1305786,1049,2019_Grotenete,s-8,VR2W-112295,51.14319,4.33078,26/10/2019 04:15,26/10/2019 04:17,2,5384,6859.673374,1.274085,73248.27933,72906.86678,TRUE,78555.4429,29,26/10/2019 16:38,5648.576113,44554,0.126780449,TRUE
1050,1305786,1050,2019_Grotenete,s-9a,VR2W-127738,51.19068,4.33602,26/10/2019 16:38,26/10/2019 16:40,3,44425,5648.576113,0.127149,78896.85544,78555.4429,TRUE,86022.17104,30,26/10/2019 18:07,7466.728147,5358,1.393566284,TRUE
1051,1305786,1051,2019_Grotenete,s-10a,VR2W-127716,51.235423,4.396673,26/10/2019 18:07,26/10/2019 19:11,16,5239,7466.728147,1.42522,86363.58359,86022.17104,FALSE,100575.5524,35,30/10/2019 18:16,14553.38139,346143,0.042044419,TRUE
1052,1305786,1052,2019_Grotenete,s-10a,VR2W-127716,51.235423,4.396673,27/10/2019 14:46,27/10/2019 15:16,16,NA,NA,NA,86363.58359,86022.17104,FALSE,100575.5524,35,30/10/2019 18:16,14553.38139,271763,0.05355174,TRUE
1053,1305786,1053,2019_Grotenete,s-10a,VR2W-127716,51.235423,4.396673,27/10/2019 20:17,27/10/2019 21:31,28,NA,NA,NA,86363.58359,86022.17104,FALSE,100575.5524,35,30/10/2019 18:16,14553.38139,251911,0.057771917,TRUE
1054,1305786,1054,2019_Grotenete,s-10a,VR2W-127716,51.235423,4.396673,27/10/2019 22:42,27/10/2019 23:16,39,NA,NA,NA,86363.58359,86022.17104,FALSE,100575.5524,35,30/10/2019 18:16,14553.38139,243218,0.059836778,TRUE
1055,1305786,1055,2019_Grotenete,s-10a,VR2W-127716,51.235423,4.396673,28/10/2019 03:12,28/10/2019 04:22,11,NA,NA,NA,86363.58359,86022.17104,TRUE,100575.5524,35,30/10/2019 18:16,14553.38139,227053,0.064096847,TRUE
1056,1305786,1056,2019_Grotenete,s-12,VR2W-127732,51.30305,4.28731,30/10/2019 18:16,30/10/2019 18:17,2,222824,14553.38139,0.065313,100916.965,100575.5524,TRUE,125685.4227,37,31/10/2019 09:18,25109.87025,54113,0.464026579,TRUE
1057,1305786,1057,2019_Grotenete,s-STD3,VR2W-134898,51.330504,4.270161,30/10/2019 19:00,30/10/2019 19:00,1,2599,3855.62017,1.483501,104772.5851,104431.1726,TRUE,125685.4227,37,31/10/2019 09:18,21254.25008,51440,0.413185266,TRUE
1058,1305786,1058,2019_Grotenete,ws-53A,VR2W-127731,51.411167,4.029233,31/10/2019 09:18,31/10/2019 09:18,1,51440,21254.25008,0.413185,126026.8352,125685.4227,FALSE,145806.8817,40,31/10/2019 20:48,20121.45901,41421,0.48577917,TRUE
1059,1305786,1059,2019_Grotenete,ws-42A,VR2W-127735,51.42251303,4.032860596,31/10/2019 09:27,31/10/2019 09:35,8,560,1424.267675,2.543335,127451.1029,125923.9588,TRUE,145806.8817,40,31/10/2019 20:48,19882.92293,40861,0.486599029,TRUE
1060,1305786,1060,2019_Grotenete,ws-HW6,VR2W-127725,51.43484,4.02702,31/10/2019 09:55,31/10/2019 09:55,1,1232,1507.100174,1.223296,128958.2031,126962.4419,TRUE,145806.8817,40,31/10/2019 20:48,18844.43981,39164,0.481167394,TRUE
1061,1305786,1061,2019_Grotenete,ws-12A,VR2W-124071,51.3648799,3.765539,31/10/2019 20:48,31/10/2019 20:48,1,39164,21412.74792,0.546746,150370.951,145806.8817,TRUE,150072.3076,43,31/10/2019 22:10,4265.425921,4933,0.864671786,TRUE
1062,1305786,1062,2019_Grotenete,ws-6,VR2W-120883,51.3913098,3.7161726,31/10/2019 21:38,31/10/2019 21:40,4,2967,4601.080364,1.550752,154972.0314,148419.5945,FALSE,NA,NA,NA,NA,NA,NA,TRUE
1063,1305786,1063,2019_Grotenete,ws-PVTSS,VR2W-120873,51.4018055,3.7089134,31/10/2019 21:41,31/10/2019 22:00,14,47,1407.098718,29.938271,156379.1301,149416.6533,FALSE,NA,NA,NA,NA,NA,NA,TRUE
1064,1305786,1064,2019_Grotenete,ws-11,VR2W-120874,51.41163,3.70746,31/10/2019 22:10,31/10/2019 23:03,42,608,1182.848514,1.945475,157561.9786,150072.3076,FALSE,NA,NA,NA,NA,NA,NA,TRUE
1065,1305786,1065,2019_Grotenete,ws-11,VR2W-120874,51.41163,3.70746,01/11/2019 00:54,01/11/2019 00:54,1,NA,NA,NA,157561.9786,150072.3076,FALSE,NA,NA,NA,NA,NA,NA,FALSE
1066,1305786,1066,2019_Grotenete,ws-11,VR2W-120874,51.41163,3.70746,01/11/2019 03:57,01/11/2019 04:41,8,NA,NA,NA,157561.9786,150072.3076,FALSE,NA,NA,NA,NA,NA,NA,FALSE
1067,1305786,1067,2019_Grotenete,ws-11,VR2W-120874,51.41163,3.70746,01/11/2019 09:24,01/11/2019 09:24,1,NA,NA,NA,157561.9786,150072.3076,FALSE,NA,NA,NA,NA,NA,NA,FALSE
1068,1305786,1068,2019_Grotenete,ws-6,VR2W-120883,51.3913098,3.7161726,03/11/2019 11:19,03/11/2019 11:34,21,179740,2589.947232,0.014409,160151.9258,148419.5945,FALSE,NA,NA,NA,NA,NA,NA,FALSE
1069,1305786,1069,2019_Grotenete,ws-PVTSS,VR2W-120873,51.4018055,3.7089134,03/11/2019 11:34,03/11/2019 12:02,33,2,1407.098718,703.549359,161559.0245,149416.6533,FALSE,NA,NA,NA,NA,NA,NA,FALSE
1070,1305786,1070,2019_Grotenete,ws-11,VR2W-120874,51.41163,3.70746,03/11/2019 12:16,03/11/2019 13:24,45,827,1182.848514,1.430288,162741.8731,150072.3076,FALSE,NA,NA,NA,NA,NA,NA,FALSE
1071,1305786,1071,2019_Grotenete,ws-2C,VR2W-122329,51.4169613,3.7188079,03/11/2019 13:24,03/11/2019 13:24,1,34,1048.492995,30.838029,163790.3661,149520.9065,FALSE,NA,NA,NA,NA,NA,NA,FALSE
1072,1305786,1072,2019_Grotenete,ws-11,VR2W-120874,51.41163,3.70746,03/11/2019 13:25,03/11/2019 13:25,1,39,1048.492995,26.884436,164838.8591,150072.3076,FALSE,NA,NA,NA,NA,NA,NA,FALSE
1073,1305786,1073,2019_Grotenete,ws-2C,VR2W-122329,51.4169613,3.7188079,03/11/2019 13:25,03/11/2019 13:25,1,34,1048.492995,30.838029,165887.352,149520.9065,FALSE,NA,NA,NA,NA,NA,NA,FALSE
1074,1305786,1074,2019_Grotenete,ws-11,VR2W-120874,51.41163,3.70746,03/11/2019 13:26,03/11/2019 13:34,4,29,1048.492995,36.154931,166935.845,150072.3076,FALSE,NA,NA,NA,NA,NA,NA,FALSE
1075,1305786,1075,2019_Grotenete,ws-2C,VR2W-122329,51.4169613,3.7188079,03/11/2019 13:35,03/11/2019 13:35,1,33,1048.492995,31.772515,167984.338,149520.9065,FALSE,NA,NA,NA,NA,NA,NA,FALSE
1076,1305786,1076,2019_Grotenete,ws-11,VR2W-120874,51.41163,3.70746,03/11/2019 13:35,03/11/2019 13:42,5,26,1048.492995,40.326654,169032.831,150072.3076,FALSE,NA,NA,NA,NA,NA,NA,FALSE
1077,1305786,1077,2019_Grotenete,ws-2C,VR2W-122329,51.4169613,3.7188079,03/11/2019 13:43,03/11/2019 13:43,2,33,1048.492995,31.772515,170081.324,149520.9065,FALSE,NA,NA,NA,NA,NA,NA,FALSE
1078,1305786,1078,2019_Grotenete,ws-11,VR2W-120874,51.41163,3.70746,03/11/2019 13:44,03/11/2019 13:45,2,12,1048.492995,87.374416,171129.817,150072.3076,FALSE,NA,NA,NA,NA,NA,NA,FALSE
1079,1305786,1079,2019_Grotenete,ws-2C,VR2W-122329,51.4169613,3.7188079,03/11/2019 13:59,03/11/2019 14:18,3,830,1048.492995,1.263245,172178.31,149520.9065,FALSE,NA,NA,NA,NA,NA,NA,FALSE
1080,1305786,1080,2019_Grotenete,ws-11,VR2W-120874,51.41163,3.70746,03/11/2019 14:20,03/11/2019 14:20,1,100,1048.492995,10.48493,173226.803,150072.3076,FALSE,NA,NA,NA,NA,NA,NA,FALSE
1081,1305786,1081,2019_Grotenete,ws-2C,VR2W-122329,51.4169613,3.7188079,03/11/2019 14:22,03/11/2019 14:42,11,113,1048.492995,9.278699,174275.296,149520.9065,FALSE,NA,NA,NA,NA,NA,NA,FALSE
1082,1305786,1082,2019_Grotenete,ws-11,VR2W-120874,51.41163,3.70746,03/11/2019 14:48,03/11/2019 14:48,1,378,1048.492995,2.773791,175323.789,150072.3076,FALSE,NA,NA,NA,NA,NA,NA,FALSE
1083,1305786,1083,2019_Grotenete,ws-2C,VR2W-122329,51.4169613,3.7188079,03/11/2019 14:51,03/11/2019 15:19,14,185,1048.492995,5.66753,176372.282,149520.9065,FALSE,NA,NA,NA,NA,NA,NA,FALSE
1084,1305786,1084,2019_Grotenete,ws-2C,VR2W-122329,51.4169613,3.7188079,03/11/2019 19:21,03/11/2019 19:22,2,NA,NA,NA,176372.282,149520.9065,FALSE,NA,NA,NA,NA,NA,NA,FALSE
1085,1305786,1085,2019_Grotenete,ws-11,VR2W-120874,51.41163,3.70746,03/11/2019 19:24,03/11/2019 19:30,6,111,1048.492995,9.445883,177420.775,150072.3076,NA,NA,NA,NA,NA,NA,NA,FALSE
1086,1305787,1086,2019_Grotenete,rel_grotenete1,none,51.144779,5.003906,02/10/2019 13:00,02/10/2019 13:00,1,NA,NA,NA,0,0,FALSE,7635.421578,4,04/11/2019 03:03,7635.421578,2815434,0.002711987,FALSE
1087,1305787,1087,2019_Grotenete,gn-14,VR2W-122358,51.138267,4.996319,09/10/2019 04:44,09/10/2019 04:44,1,575052,1048.509145,0.001823,1048.509145,1048.509145,FALSE,7635.421578,4,04/11/2019 03:03,6586.912433,2240382,0.002940085,FALSE
1088,1305787,1088,2019_Grotenete,gn-13,VR2W-124066,51.119771,4.990306,09/10/2019 20:13,09/10/2019 20:18,5,55752,2389.94432,0.042867,3438.453465,3438.453465,FALSE,7635.421578,4,04/11/2019 03:03,4196.968113,2184630,0.001921135,FALSE
1089,1305787,1089,2019_Grotenete,gn-11,VR2W-127720,51.09592,4.957142,04/11/2019 03:03,04/11/2019 03:06,4,2184341,4338.377744,0.001986,7776.831209,7635.421578,TRUE,21357.31227,7,05/11/2019 02:02,13721.89069,82711,0.165901642,TRUE
1090,1305787,1090,2019_Grotenete,gn-10,VR2W-122324,51.091558,4.945793,04/11/2019 03:31,04/11/2019 03:35,6,1451,1107.062052,0.762965,8883.893261,8742.48363,TRUE,21357.31227,7,05/11/2019 02:02,12614.82864,81078,0.155588799,TRUE
1091,1305787,1091,2019_Grotenete,gn-9,VR2W-127109,51.081153,4.913762,04/11/2019 04:32,04/11/2019 04:35,4,3406,2855.524863,0.838381,11739.41812,11598.00849,TRUE,21357.31227,7,05/11/2019 02:02,9759.303779,77396,0.126095713,TRUE
1092,1305787,1092,2019_Grotenete,gn-7,VR2W-122340,51.061848,4.787587,05/11/2019 02:02,27/11/2019 18:47,30961,77228,9817.88091,0.127129,21557.29903,21357.31227,FALSE,31338.23349,11,29/11/2019 04:21,9980.921215,2081934,0.004794062,TRUE
1093,1305787,1093,2019_Grotenete,gn-7,VR2W-122340,51.061848,4.787587,28/11/2019 02:01,28/11/2019 09:57,139,NA,NA,NA,21557.29903,21357.31227,FALSE,31338.23349,11,29/11/2019 04:21,9980.921215,94780,0.105306196,TRUE
1094,1305787,1094,2019_Grotenete,gn-7,VR2W-122340,51.061848,4.787587,28/11/2019 13:36,29/11/2019 00:12,255,NA,NA,NA,21557.29903,21357.31227,TRUE,31338.23349,11,29/11/2019 04:21,9980.921215,53109,0.187932765,TRUE
1095,1305787,1095,2019_Grotenete,gn-6,VR2W-122333,51.078636,4.757592,29/11/2019 01:38,29/11/2019 01:39,3,5161,3296.955011,0.638821,24854.25405,24654.26728,TRUE,31338.23349,11,29/11/2019 04:21,6683.966204,9795,0.682385524,TRUE
1096,1305787,1096,2019_Grotenete,gn-5,VR2W-122332,51.125942,4.718199,29/11/2019 04:21,29/11/2019 04:23,4,9691,6683.966204,0.689709,31538.22025,31338.23349,TRUE,35783.62643,12,29/11/2019 19:34,4445.392939,54771,0.08116326,TRUE
1097,1305787,1097,2019_Grotenete,gn-4,VR2W-122353,51.135075,4.664932,29/11/2019 19:34,29/11/2019 19:44,9,54621,4503.97007,0.082459,36042.19032,35783.62643,TRUE,39887.6149,13,29/11/2019 21:22,4103.98847,6487,0.632648138,TRUE
1098,1305787,1098,2019_Grotenete,gn-3,VR2W-122365,51.130352,4.617316,29/11/2019 21:22,29/11/2019 21:27,6,5893,4186.83712,0.710476,40229.02744,39887.6149,TRUE,44215.90202,15,29/11/2019 22:54,4328.287125,5534,0.782126333,TRUE
1099,1305787,1099,2019_Grotenete,gn-2,VR2W-127721,51.135829,4.5937,29/11/2019 22:19,29/11/2019 22:36,13,3103,2138.410314,0.689143,42367.43775,42026.02521,TRUE,46288.62457,16,29/11/2019 23:31,4262.599357,4312,0.98854345,TRUE
1100,1305787,1100,2019_Grotenete,bn-3,VR2W-124063,51.126391,4.571903,29/11/2019 22:54,29/11/2019 23:00,5,1093,2189.87681,2.003547,44557.31456,44215.90202,TRUE,50582.61415,17,30/11/2019 00:40,6366.712132,6348,1.002947721,TRUE
1101,1305787,1101,2019_Grotenete,bn-2,VR2W-124078,51.117416,4.549158,29/11/2019 23:31,29/11/2019 23:36,5,1826,2072.722547,1.135116,46630.03711,46288.62457,TRUE,50582.61415,17,30/11/2019 00:40,4293.989585,4151,1.034447021,TRUE
1102,1305787,1102,2019_Grotenete,bn-1,VR2W-122351,51.093001,4.506837,30/11/2019 00:40,30/11/2019 00:51,13,3839,4293.989585,1.118518,50924.0267,50582.61415,FALSE,55176.55966,19,30/11/2019 07:01,4593.945504,22880,0.200784331,TRUE
1103,1305787,1103,2019_Grotenete,bn-1,VR2W-122351,51.093001,4.506837,30/11/2019 03:06,30/11/2019 03:12,6,NA,NA,NA,50924.0267,50582.61415,TRUE,55176.55966,19,30/11/2019 07:01,4593.945504,14105,0.325696243,TRUE
